__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751349445.022240,21323255.000000000,1751349445.000000000,538.993652344,539.005371094,0.000000000,695.007080078,539.005493164,0.000000000,695.045776367,687.125366211,0.000000000,538.949707031,687.130615234,0.000000000,0.464740123,21323255.000000000,1751349445.000000000,-0.022699851,0.463419588,0.033357003,-0.010548584,0.071856203
1751349445.038776,37886439.000000000,1751349445.000000000,538.994018555,535.004699707,0.000000000,695.006713867,535.004882813,0.000000000,695.040039063,674.102416992,0.000000000,538.956420898,674.106750488,0.000000000,0.464603578,37886439.000000000,1751349445.000000000,-0.018172414,0.463307936,0.033604573,-0.008442471,0.072405038
1751349445.061211,60245090.000000000,1751349445.000000000,538.994995117,524.003173828,0.000000000,695.005798340,524.003417969,0.000000000,695.038391113,670.096008301,0.000000000,538.958374023,670.100097656,0.000000000,0.464472626,60245090.000000000,1751349445.000000000,-0.013849994,0.463192004,0.033836606,-0.006432712,0.072921400
1751349445.076888,75999934.000000000,1751349445.000000000,532.993652344,524.003662109,0.000000000,701.007080078,524.003845215,0.000000000,701.042480469,670.098571777,0.000000000,532.953857422,670.103088379,0.000000000,0.431298829,75999934.000000000,1751349445.000000000,-0.014163633,0.430109298,0.031397236,-0.006108528,0.072869023
1751349445.093785,93003276.000000000,1751349445.000000000,532.994689941,508.001922607,0.000000000,701.006103516,508.002136230,0.000000000,701.042480469,670.098571777,0.000000000,532.953857422,670.103088379,0.000000000,0.431166159,93003276.000000000,1751349445.000000000,-0.009372010,0.429982597,0.031643810,-0.004040817,0.073460805
1751349445.137647,136790560.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,136790560.000000000,1751349445.000000000,-0.005449361,0.429891721,0.031842530,-0.002349076,0.073936028
1751349445.169392,168364811.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,168364811.000000000,1751349445.000000000,-0.005476874,0.429891684,0.031842158,-0.002360936,0.073935172
1751349445.182595,181787791.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,181787791.000000000,1751349445.000000000,-0.005471276,0.429891309,0.031847397,-0.002358523,0.073947359
1751349445.192312,191659397.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,191659397.000000000,1751349445.000000000,-0.005479660,0.429891286,0.031847437,-0.002362137,0.073947454
1751349445.199459,198655265.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,198655265.000000000,1751349445.000000000,-0.005479660,0.429891286,0.031847437,-0.002362137,0.073947454
1751349445.209797,208880700.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,208880700.000000000,1751349445.000000000,-0.005471275,0.429891345,0.031846903,-0.002358523,0.073946209
1751349445.222467,221828075.000000000,1751349445.000000000,532.994812012,505.001647949,0.000000000,701.005920410,505.001861572,0.000000000,701.037414551,658.081054688,0.000000000,532.959716797,658.084777832,0.000000000,0.431077621,221828075.000000000,1751349445.000000000,-0.005468813,0.429891359,0.031846795,-0.002357461,0.073945956
1751349445.232752,232076810.000000000,1751349445.000000000,536.995666504,505.001464844,0.000000000,717.010192871,505.002624512,0.000000000,717.048461914,658.088195801,0.000000000,536.962463379,658.082946777,0.000000000,0.402303055,232076810.000000000,1751349445.000000000,-0.005091872,0.401357011,0.027470811,-0.002048458,0.068338244
1751349445.240433,239693155.000000000,1751349445.000000000,536.995666504,505.001464844,0.000000000,717.010192871,505.002624512,0.000000000,717.048461914,658.088195801,0.000000000,536.962463379,658.082946777,0.000000000,0.402303055,239693155.000000000,1751349445.000000000,-0.005081900,0.401357015,0.027471055,-0.002044446,0.068338849
1751349445.249950,249241258.000000000,1751349445.000000000,536.995666504,505.001464844,0.000000000,717.010192871,505.002624512,0.000000000,717.048461914,658.088195801,0.000000000,536.962463379,658.082946777,0.000000000,0.402303055,249241258.000000000,1751349445.000000000,-0.005081900,0.401357015,0.027471055,-0.002044446,0.068338849
1751349445.259403,258736793.000000000,1751349445.000000000,536.995666504,505.001464844,0.000000000,717.010192871,505.002624512,0.000000000,717.048461914,658.088195801,0.000000000,536.962463379,658.082946777,0.000000000,0.402303055,258736793.000000000,1751349445.000000000,-0.005087383,0.401356425,0.027479517,-0.002046652,0.068359936
1751349445.267913,266954302.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,266954302.000000000,1751349445.000000000,-0.003846349,0.454504292,0.028737552,-0.001751682,0.063144283
1751349445.281502,280718241.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,280718241.000000000,1751349445.000000000,-0.003826098,0.454504347,0.028737248,-0.001742459,0.063143609
1751349445.288993,288263624.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,288263624.000000000,1751349445.000000000,-0.003816772,0.454504361,0.028737285,-0.001738212,0.063143689
1751349445.309122,307985055.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,307985055.000000000,1751349445.000000000,-0.003862483,0.454504340,0.028736353,-0.001759029,0.063141648
1751349445.322358,321564132.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,321564132.000000000,1751349445.000000000,-0.003860433,0.454504329,0.028736568,-0.001758096,0.063142123
1751349445.332728,331739998.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,331739998.000000000,1751349445.000000000,-0.003860433,0.454504329,0.028736568,-0.001758096,0.063142123
1751349445.349044,348436402.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,348436402.000000000,1751349445.000000000,-0.003824505,0.454504434,0.028735906,-0.001741734,0.063140657
1751349445.365070,364018583.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,364018583.000000000,1751349445.000000000,-0.003824505,0.454504434,0.028735906,-0.001741734,0.063140657
1751349445.376543,375692261.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,375692261.000000000,1751349445.000000000,-0.003806108,0.454504777,0.028730998,-0.001733355,0.063129853
1751349445.391591,390600799.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,390600799.000000000,1751349445.000000000,-0.003801044,0.454505473,0.028720114,-0.001731049,0.063105906
1751349445.403042,402128547.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,402128547.000000000,1751349445.000000000,-0.003805517,0.454505548,0.028718817,-0.001733087,0.063103053
1751349445.414700,413971506.000000000,1751349445.000000000,556.998657227,505.000762939,0.000000000,716.009887695,505.002563477,0.000000000,716.047729492,658.087707520,0.000000000,556.974548340,658.075256348,0.000000000,0.455417078,413971506.000000000,1751349445.000000000,-0.003804654,0.454505524,0.028719214,-0.001732693,0.063103927
1751349445.422417,421558755.000000000,1751349445.000000000,550.997985840,505.000946045,0.000000000,722.011901855,505.002899170,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423460974,421558755.000000000,1751349445.000000000,-0.004185770,0.422613861,0.026684199,-0.001772498,0.063057142
1751349445.434147,433408156.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,433408156.000000000,1751349445.000000000,-0.008824177,0.422733303,0.026452556,-0.003737666,0.062493564
1751349445.444810,443961429.000000000,1751349445.000000000,550.997985840,505.000946045,0.000000000,722.011901855,505.002899170,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423460974,443961429.000000000,1751349445.000000000,-0.004185317,0.422613868,0.026684104,-0.001772306,0.063056918
1751349445.456954,456202541.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,456202541.000000000,1751349445.000000000,-0.008842495,0.422733236,0.026452525,-0.003745425,0.062493501
1751349445.469026,468207971.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,468207971.000000000,1751349445.000000000,-0.008825969,0.422733291,0.026452629,-0.003738425,0.062493737
1751349445.483524,482633215.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,482633215.000000000,1751349445.000000000,-0.008821512,0.422733584,0.026448213,-0.003736538,0.062483290
1751349445.492697,491810353.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,491810353.000000000,1751349445.000000000,-0.008821512,0.422733584,0.026448213,-0.003736538,0.062483290
1751349445.500483,499711420.000000000,1751349445.000000000,550.997985840,505.000946045,0.000000000,722.011901855,505.002899170,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423460974,499711420.000000000,1751349445.000000000,-0.004161274,0.422614148,0.026680340,-0.001762125,0.063048004
1751349445.512940,512150009.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,512150009.000000000,1751349445.000000000,-0.008802870,0.422733668,0.026447986,-0.003728642,0.062482741
1751349445.520856,520053916.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,520053916.000000000,1751349445.000000000,-0.008802870,0.422733668,0.026447986,-0.003728642,0.062482741
1751349445.533657,532889710.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,532889710.000000000,1751349445.000000000,-0.008781556,0.422733755,0.026447871,-0.003719614,0.062482458
1751349445.544972,544148226.000000000,1751349445.000000000,550.997253418,521.002075195,0.000000000,722.013061523,521.005249023,0.000000000,722.052368164,658.090759277,0.000000000,550.971191406,658.077331543,0.000000000,0.423578437,544148226.000000000,1751349445.000000000,-0.008778112,0.422733768,0.026447865,-0.003718155,0.062482441
1751349445.569214,568181691.000000000,1751349445.000000000,550.997070313,524.002380371,0.000000000,722.013366699,524.005737305,0.000000000,722.058898926,670.109191895,0.000000000,550.966613770,670.094848633,0.000000000,0.423678135,568181691.000000000,1751349445.000000000,-0.012862661,0.422827893,0.026239158,-0.005449455,0.061976880
1751349445.583708,582891933.000000000,1751349445.000000000,550.997070313,524.002380371,0.000000000,722.013366699,524.005737305,0.000000000,722.058898926,670.109191895,0.000000000,550.966613770,670.094848633,0.000000000,0.423678135,582891933.000000000,1751349445.000000000,-0.012866670,0.422827544,0.026244429,-0.005451153,0.061989348
1751349445.597168,596147090.000000000,1751349445.000000000,571.999206543,524.001342773,0.000000000,723.013732910,524.005859375,0.000000000,723.059753418,670.109741211,0.000000000,571.978881836,670.087768555,0.000000000,0.479798052,596147090.000000000,1751349445.000000000,-0.011542318,0.479014447,0.026812537,-0.005537837,0.055916032
1751349445.610724,609802214.000000000,1751349445.000000000,571.999206543,524.001342773,0.000000000,723.013732910,524.005859375,0.000000000,723.059753418,670.109741211,0.000000000,571.978881836,670.087768555,0.000000000,0.479798052,609802214.000000000,1751349445.000000000,-0.011519327,0.479014850,0.026807614,-0.005526808,0.055905740
1751349445.621778,620799921.000000000,1751349445.000000000,571.999206543,524.001342773,0.000000000,723.013732910,524.005859375,0.000000000,723.059753418,670.109741211,0.000000000,571.978881836,670.087768555,0.000000000,0.479798052,620799921.000000000,1751349445.000000000,-0.011490051,0.479015034,0.026807224,-0.005512762,0.055904906
1751349445.629758,628936503.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,628936503.000000000,1751349445.000000000,-0.011192520,0.446653017,0.022609031,-0.005005782,0.050575614
1751349445.640669,639784892.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,639784892.000000000,1751349445.000000000,-0.011198980,0.446652522,0.022618162,-0.005008671,0.050596061
1751349445.649554,648774549.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,648774549.000000000,1751349445.000000000,-0.011198980,0.446652522,0.022618162,-0.005008671,0.050596061
1751349445.659823,658968741.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,658968741.000000000,1751349445.000000000,-0.011219594,0.446652396,0.022618616,-0.005017891,0.050597089
1751349445.668098,667281792.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,667281792.000000000,1751349445.000000000,-0.011219594,0.446652396,0.022618616,-0.005017891,0.050597089
1751349445.678236,677420276.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,677420276.000000000,1751349445.000000000,-0.011215818,0.446652652,0.022613929,-0.005016202,0.050586594
1751349445.691342,690671417.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,690671417.000000000,1751349445.000000000,-0.011259634,0.446652256,0.022617396,-0.005035798,0.050594380
1751349445.702675,701861838.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,701861838.000000000,1751349445.000000000,-0.011221011,0.446651872,0.022628823,-0.005018524,0.050619942
1751349445.710385,709502804.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,709502804.000000000,1751349445.000000000,-0.011221011,0.446651872,0.022628823,-0.005018524,0.050619942
1751349445.723058,722337531.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,722337531.000000000,1751349445.000000000,-0.011187762,0.446652042,0.022628759,-0.005003655,0.050619780
1751349445.734637,733951689.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,733951689.000000000,1751349445.000000000,-0.011201651,0.446651974,0.022628727,-0.005009866,0.050619716
1751349445.744686,744114376.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,744114376.000000000,1751349445.000000000,-0.011201651,0.446651974,0.022628727,-0.005009866,0.050619716
1751349445.763580,762674130.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,762674130.000000000,1751349445.000000000,-0.011248117,0.446652021,0.022623193,-0.005030647,0.050607353
1751349445.779115,778350246.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,778350246.000000000,1751349445.000000000,-0.011237577,0.446652075,0.022623167,-0.005025933,0.050607289
1751349445.792921,792120811.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,792120811.000000000,1751349445.000000000,-0.011251582,0.446652249,0.022618331,-0.005032196,0.050596470
1751349445.804708,803940047.000000000,1751349445.000000000,575.999450684,524.001159668,0.000000000,738.020263672,524.007507324,0.000000000,738.074096680,670.119079590,0.000000000,575.981018066,670.086730957,0.000000000,0.447254711,803940047.000000000,1751349445.000000000,-0.011272207,0.446652106,0.022619101,-0.005041420,0.050598204
