__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751346425.693916,693086426.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,693086426.000000000,1751346425.000000000,-0.101259944,0.252127799,-0.008648613,-0.025633133,-0.034289051
1751346425.708822,708009414.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,708009414.000000000,1751346425.000000000,-0.101289108,0.252127045,-0.008648793,-0.025640490,-0.034289868
1751346425.722742,721758407.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,721758407.000000000,1751346425.000000000,-0.101292543,0.252127074,-0.008645376,-0.025641357,-0.034276325
1751346425.736244,735526534.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,735526534.000000000,1751346425.000000000,-0.101292543,0.252127074,-0.008645376,-0.025641357,-0.034276325
1751346425.747609,746852662.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,746852662.000000000,1751346425.000000000,-0.101311105,0.252126610,-0.008645009,-0.025646040,-0.034274938
1751346425.804923,804102238.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,804102238.000000000,1751346425.000000000,-0.101332589,0.252126042,-0.008645492,-0.025651460,-0.034276928
1751346425.821524,820657127.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,820657127.000000000,1751346425.000000000,-0.101341887,0.252125788,-0.008645934,-0.025653805,-0.034278711
1751346425.874228,872966042.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,872966042.000000000,1751346425.000000000,-0.101366955,0.252125134,-0.008646246,-0.025660129,-0.034280039
1751346425.893373,892041869.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,892041869.000000000,1751346425.000000000,-0.101360656,0.252125277,-0.008646798,-0.025658540,-0.034282204
1751346425.909404,908629579.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,908629579.000000000,1751346425.000000000,-0.101397857,0.252124279,-0.008648044,-0.025667925,-0.034287277
