__time,/detected_data/armor[0]/conf_color,/detected_data/armor[0]/conf_number,/detected_data/armor[0]/corners[0]/x,/detected_data/armor[0]/corners[0]/y,/detected_data/armor[0]/corners[0]/z,/detected_data/armor[0]/corners[1]/x,/detected_data/armor[0]/corners[1]/y,/detected_data/armor[0]/corners[1]/z,/detected_data/armor[0]/corners[2]/x,/detected_data/armor[0]/corners[2]/y,/detected_data/armor[0]/corners[2]/z,/detected_data/armor[0]/corners[3]/x,/detected_data/armor[0]/corners[3]/y,/detected_data/armor[0]/corners[3]/z,/detected_data/armor[0]/header/stamp/nanosec,/detected_data/armor[0]/header/stamp/sec,/detected_data/armor[0]/light_corners[0]/x,/detected_data/armor[0]/light_corners[0]/y,/detected_data/armor[0]/light_corners[0]/z,/detected_data/armor[0]/light_corners[1]/x,/detected_data/armor[0]/light_corners[1]/y,/detected_data/armor[0]/light_corners[1]/z,/detected_data/armor[0]/light_corners[2]/x,/detected_data/armor[0]/light_corners[2]/y,/detected_data/armor[0]/light_corners[2]/z,/detected_data/armor[0]/light_corners[3]/x,/detected_data/armor[0]/light_corners[3]/y,/detected_data/armor[0]/light_corners[3]/z,/detected_data/armor[0]/number,/detected_data/armor[0]/thread_id,/detected_data/armor_count,/detected_data/header/stamp/nanosec,/detected_data/header/stamp/sec,/detected_data/target_id
1752906118.618384,0.716464460,2.238210440,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,589535411.000000000,1752906118.000000000,387.348602295,407.050354004,0.000000000,791.440124512,388.460144043,0.000000000,806.063842773,526.526733398,0.000000000,380.238708496,547.548828125,0.000000000,3.000000000,0.000000000,1.000000000,589535411.000000000,1752906118.000000000,3.000000000
1752906118.629082,0.717634261,2.223756552,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,600646618.000000000,1752906118.000000000,387.373535156,407.060668945,0.000000000,792.480468750,387.412872314,0.000000000,806.050537109,526.524291992,0.000000000,380.233306885,547.557128906,0.000000000,3.000000000,0.000000000,1.000000000,600646618.000000000,1752906118.000000000,3.000000000
1752906118.641751,0.717350423,2.194118977,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,612066369.000000000,1752906118.000000000,387.369415283,407.036224365,0.000000000,791.855834961,388.401977539,0.000000000,805.162719727,526.890625000,0.000000000,380.256866455,547.612915039,0.000000000,3.000000000,0.000000000,1.000000000,612066369.000000000,1752906118.000000000,3.000000000
1752906118.650817,0.717820466,2.280292273,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,622957102.000000000,1752906118.000000000,387.365417480,407.038482666,0.000000000,792.970458984,387.342254639,0.000000000,806.056396484,526.476074219,0.000000000,380.223541260,547.549804688,0.000000000,3.000000000,0.000000000,1.000000000,622957102.000000000,1752906118.000000000,3.000000000
1752906118.661978,0.717634261,2.437190294,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,634004374.000000000,1752906118.000000000,387.401245117,407.024536133,0.000000000,792.942260742,387.330902100,0.000000000,805.128234863,526.847290039,0.000000000,380.245422363,547.592163086,0.000000000,3.000000000,0.000000000,1.000000000,634004374.000000000,1752906118.000000000,3.000000000
1752906118.681572,0.713738263,2.277730227,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,645149703.000000000,1752906118.000000000,387.934722900,407.208343506,0.000000000,791.433349609,388.481048584,0.000000000,805.426635742,526.145080566,0.000000000,380.230529785,547.570800781,0.000000000,3.000000000,0.000000000,1.000000000,645149703.000000000,1752906118.000000000,3.000000000
1752906118.693200,0.716136754,2.373614788,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,656326288.000000000,1752906118.000000000,387.383605957,407.053466797,0.000000000,791.419677734,388.465270996,0.000000000,806.037292480,526.476318359,0.000000000,380.242706299,547.589599609,0.000000000,3.000000000,0.000000000,1.000000000,656326288.000000000,1752906118.000000000,3.000000000
1752906118.700092,0.713738263,2.381264925,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,667364166.000000000,1752906118.000000000,387.919586182,407.235198975,0.000000000,792.972900391,387.350494385,0.000000000,806.067932129,526.485534668,0.000000000,380.231201172,547.584106445,0.000000000,3.000000000,0.000000000,1.000000000,667364166.000000000,1752906118.000000000,3.000000000
1752906118.707641,0.718523502,2.275336504,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,678578292.000000000,1752906118.000000000,387.349517822,407.010833740,0.000000000,790.999145508,388.441894531,0.000000000,805.823913574,527.275146484,0.000000000,380.236724854,547.565368652,0.000000000,3.000000000,0.000000000,1.000000000,678578292.000000000,1752906118.000000000,3.000000000
1752906118.719297,0.715395629,2.234006643,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,689622553.000000000,1752906118.000000000,387.365600586,407.058135986,0.000000000,792.932678223,387.365386963,0.000000000,805.798034668,527.190551758,0.000000000,380.227844238,547.535705566,0.000000000,3.000000000,0.000000000,1.000000000,689622553.000000000,1752906118.000000000,3.000000000
1752906118.732557,0.717350423,2.189153194,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,700777192.000000000,1752906118.000000000,386.779876709,406.784667969,0.000000000,791.430541992,388.430847168,0.000000000,805.153564453,526.848999023,0.000000000,380.224731445,547.579345703,0.000000000,3.000000000,0.000000000,1.000000000,700777192.000000000,1752906118.000000000,3.000000000
1752906118.738209,0.714845419,2.467406034,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,711892074.000000000,1752906118.000000000,387.374603271,407.057586670,0.000000000,791.432495117,388.461517334,0.000000000,803.606811523,525.292785645,0.000000000,380.226745605,547.536987305,0.000000000,3.000000000,0.000000000,1.000000000,711892074.000000000,1752906118.000000000,3.000000000
1752906118.828464,0.713738263,2.381476402,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,789779578.000000000,1752906118.000000000,387.889038086,407.138641357,0.000000000,790.999023438,388.423431396,0.000000000,806.054443359,526.499755859,0.000000000,380.223510742,547.586669922,0.000000000,3.000000000,0.000000000,1.000000000,789779578.000000000,1752906118.000000000,3.000000000
1752906118.837550,0.717483580,2.345525742,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,800818146.000000000,1752906118.000000000,387.318054199,406.939605713,0.000000000,791.420593262,388.434631348,0.000000000,806.390991211,527.569946289,0.000000000,380.237304688,547.559082031,0.000000000,3.000000000,0.000000000,1.000000000,800818146.000000000,1752906118.000000000,3.000000000
1752906118.900226,0.716136754,2.354861975,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,856465784.000000000,1752906118.000000000,387.879547119,407.139923096,0.000000000,790.982666016,388.453735352,0.000000000,806.099853516,526.530639648,0.000000000,380.243041992,547.606689453,0.000000000,3.000000000,0.000000000,1.000000000,856465784.000000000,1752906118.000000000,3.000000000
1752906118.923985,0.717483580,2.544739008,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,867665067.000000000,1752906118.000000000,387.314361572,406.926818848,0.000000000,792.946044922,387.332550049,0.000000000,805.144897461,526.896301270,0.000000000,380.216033936,547.550170898,0.000000000,3.000000000,0.000000000,1.000000000,867665067.000000000,1752906118.000000000,3.000000000
1752906118.938535,0.718400002,2.375322819,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,878641554.000000000,1752906118.000000000,387.880187988,407.137084961,0.000000000,791.023254395,388.506927490,0.000000000,806.357299805,527.504150391,0.000000000,380.239410400,547.529785156,0.000000000,3.000000000,0.000000000,1.000000000,878641554.000000000,1752906118.000000000,3.000000000
1752906118.949934,0.715001285,2.497169971,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,889771815.000000000,1752906118.000000000,387.866333008,407.151550293,0.000000000,791.425476074,388.490722656,0.000000000,806.051147461,526.515441895,0.000000000,380.244445801,547.543395996,0.000000000,3.000000000,0.000000000,1.000000000,889771815.000000000,1752906118.000000000,3.000000000
1752906118.960567,0.716504991,2.288991213,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,923125796.000000000,1752906118.000000000,387.299560547,406.920654297,0.000000000,791.888305664,388.393402100,0.000000000,805.132995605,526.860595703,0.000000000,380.228637695,547.583312988,0.000000000,3.000000000,0.000000000,1.000000000,923125796.000000000,1752906118.000000000,3.000000000
1752906118.969864,0.714091599,2.345714331,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,934123173.000000000,1752906118.000000000,387.876525879,407.162200928,0.000000000,791.420104980,388.434051514,0.000000000,806.068542480,526.485778809,0.000000000,380.248535156,547.599609375,0.000000000,3.000000000,0.000000000,1.000000000,934123173.000000000,1752906118.000000000,3.000000000
1752906118.979664,0.717985988,2.581156731,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,945188928.000000000,1752906118.000000000,387.869598389,407.113525391,0.000000000,791.431152344,388.445678711,0.000000000,805.123046875,526.915649414,0.000000000,380.237762451,547.600463867,0.000000000,3.000000000,0.000000000,1.000000000,945188928.000000000,1752906118.000000000,3.000000000
1752906118.991073,0.717483580,2.503057480,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,956329961.000000000,1752906118.000000000,387.334716797,406.966613770,0.000000000,791.439941406,388.472839355,0.000000000,805.176635742,526.833251953,0.000000000,380.224945068,547.549133301,0.000000000,3.000000000,0.000000000,1.000000000,956329961.000000000,1752906118.000000000,3.000000000
1752906119.000117,0.715001285,2.384846449,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,967580067.000000000,1752906118.000000000,387.313049316,406.930633545,0.000000000,792.936523438,387.297637939,0.000000000,806.432250977,527.566711426,0.000000000,380.228271484,547.585998535,0.000000000,3.000000000,0.000000000,1.000000000,967580067.000000000,1752906118.000000000,3.000000000
1752906119.009898,0.715067565,2.376400709,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,978995895.000000000,1752906118.000000000,387.306762695,406.958679199,0.000000000,792.961669922,387.340637207,0.000000000,805.146118164,526.847167969,0.000000000,380.274505615,547.551147461,0.000000000,3.000000000,0.000000000,1.000000000,978995895.000000000,1752906118.000000000,3.000000000
1752906119.018955,0.714845419,2.530172586,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,989694752.000000000,1752906118.000000000,387.875061035,407.164855957,0.000000000,790.976928711,388.529479980,0.000000000,806.056091309,526.466430664,0.000000000,380.235168457,547.556152344,0.000000000,3.000000000,0.000000000,1.000000000,989694752.000000000,1752906118.000000000,3.000000000
1752906119.036858,0.718400002,2.461995363,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,11886653.000000000,1752906119.000000000,387.307891846,406.934967041,0.000000000,792.961547852,387.287292480,0.000000000,806.409851074,527.576599121,0.000000000,380.228851318,547.579895020,0.000000000,3.000000000,0.000000000,1.000000000,11886653.000000000,1752906119.000000000,3.000000000
1752906119.052809,0.717483580,2.376186132,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,23237363.000000000,1752906119.000000000,387.314819336,406.954833984,0.000000000,792.984802246,387.315155029,0.000000000,806.049987793,526.506835938,0.000000000,380.257232666,547.553649902,0.000000000,3.000000000,0.000000000,1.000000000,23237363.000000000,1752906119.000000000,3.000000000
1752906119.062289,0.714506626,2.386705160,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,34469838.000000000,1752906119.000000000,387.898529053,407.141845703,0.000000000,792.994873047,387.324768066,0.000000000,806.084594727,526.545776367,0.000000000,380.256622314,547.562438965,0.000000000,3.000000000,0.000000000,1.000000000,34469838.000000000,1752906119.000000000,3.000000000
1752906119.077255,0.713498950,2.492469311,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,45161728.000000000,1752906119.000000000,387.339935303,406.950561523,0.000000000,791.427734375,388.427490234,0.000000000,806.059265137,526.525085449,0.000000000,380.246490479,547.575805664,0.000000000,3.000000000,0.000000000,1.000000000,45161728.000000000,1752906119.000000000,3.000000000
1752906119.086915,0.716301501,2.415950537,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,56247327.000000000,1752906119.000000000,387.333587646,406.935760498,0.000000000,791.449951172,388.415405273,0.000000000,806.069274902,526.507141113,0.000000000,380.242980957,547.592041016,0.000000000,3.000000000,0.000000000,1.000000000,56247327.000000000,1752906119.000000000,3.000000000
1752906119.099678,0.713762045,2.331525326,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,67377883.000000000,1752906119.000000000,387.899627686,407.211669922,0.000000000,791.418884277,388.465270996,0.000000000,805.153076172,526.863159180,0.000000000,380.229461670,547.529296875,0.000000000,3.000000000,0.000000000,1.000000000,67377883.000000000,1752906119.000000000,3.000000000
1752906119.111566,0.717350423,2.329327822,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,78473035.000000000,1752906119.000000000,387.888732910,407.141235352,0.000000000,791.439086914,388.410339355,0.000000000,806.099731445,526.509460449,0.000000000,380.243713379,547.545715332,0.000000000,3.000000000,0.000000000,1.000000000,78473035.000000000,1752906119.000000000,3.000000000
1752906119.117505,0.713738263,2.394308329,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,89733782.000000000,1752906119.000000000,387.331024170,406.959045410,0.000000000,791.007690430,388.467651367,0.000000000,805.157714844,526.876098633,0.000000000,380.250091553,547.575012207,0.000000000,3.000000000,0.000000000,1.000000000,89733782.000000000,1752906119.000000000,3.000000000
1752906119.131013,0.716136754,2.328891993,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,100910820.000000000,1752906119.000000000,387.345947266,406.989044189,0.000000000,792.957641602,387.318206787,0.000000000,805.143798828,526.883789063,0.000000000,380.229827881,547.542358398,0.000000000,3.000000000,0.000000000,1.000000000,100910820.000000000,1752906119.000000000,3.000000000
1752906119.140857,0.715067565,2.420193434,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,112034604.000000000,1752906119.000000000,387.323822021,406.955963135,0.000000000,791.882690430,388.388061523,0.000000000,806.066711426,526.481445313,0.000000000,380.249023438,547.530944824,0.000000000,3.000000000,0.000000000,1.000000000,112034604.000000000,1752906119.000000000,3.000000000
1752906119.150762,0.718400002,2.251545668,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,123123278.000000000,1752906119.000000000,387.303894043,406.949798584,0.000000000,791.869995117,388.400085449,0.000000000,806.058471680,526.476379395,0.000000000,380.260314941,547.552185059,0.000000000,3.000000000,0.000000000,1.000000000,123123278.000000000,1752906119.000000000,3.000000000
1752906119.167703,0.714845419,2.233360291,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,134208285.000000000,1752906119.000000000,387.328094482,407.000213623,0.000000000,791.423461914,388.463989258,0.000000000,805.135986328,526.833618164,0.000000000,380.568206787,547.308227539,0.000000000,3.000000000,0.000000000,1.000000000,134208285.000000000,1752906119.000000000,3.000000000
1752906119.180814,0.715610802,2.034497738,378.000000000,283.000000000,0.000000000,816.000000000,283.000000000,0.000000000,816.000000000,641.000000000,0.000000000,378.000000000,641.000000000,0.000000000,145313982.000000000,1752906119.000000000,388.576751709,407.516906738,0.000000000,791.427856445,388.455261230,0.000000000,804.897094727,525.637817383,0.000000000,382.553466797,546.364257813,0.000000000,3.000000000,0.000000000,1.000000000,145313982.000000000,1752906119.000000000,3.000000000
1752906119.187334,0.713738263,2.174879074,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,156386180.000000000,1752906119.000000000,387.322875977,406.919525146,0.000000000,791.463256836,388.457000732,0.000000000,806.068359375,526.548034668,0.000000000,380.590393066,547.409912109,0.000000000,3.000000000,0.000000000,1.000000000,156386180.000000000,1752906119.000000000,3.000000000
1752906119.204462,0.714091599,2.218763113,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,178486625.000000000,1752906119.000000000,387.309600830,406.965393066,0.000000000,792.991088867,387.327636719,0.000000000,806.058227539,526.511596680,0.000000000,380.244689941,547.530578613,0.000000000,3.000000000,0.000000000,1.000000000,178486625.000000000,1752906119.000000000,3.000000000
1752906119.221308,0.714845419,2.210199356,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,189618785.000000000,1752906119.000000000,387.337890625,406.965850830,0.000000000,791.871582031,388.355621338,0.000000000,806.040771484,526.505493164,0.000000000,380.234924316,547.571411133,0.000000000,3.000000000,0.000000000,1.000000000,189618785.000000000,1752906119.000000000,3.000000000
1752906119.227307,0.716157377,2.227876186,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,200682354.000000000,1752906119.000000000,387.319671631,406.976501465,0.000000000,791.988647461,387.521118164,0.000000000,805.147583008,526.847839355,0.000000000,380.222778320,547.537902832,0.000000000,3.000000000,0.000000000,1.000000000,200682354.000000000,1752906119.000000000,3.000000000
1752906119.241047,0.715717316,2.347827435,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,211787485.000000000,1752906119.000000000,387.319641113,406.970520020,0.000000000,791.457031250,388.432525635,0.000000000,805.132324219,526.916381836,0.000000000,380.241973877,547.549621582,0.000000000,3.000000000,0.000000000,1.000000000,211787485.000000000,1752906119.000000000,3.000000000
1752906119.259777,0.717634261,2.297593355,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,234042278.000000000,1752906119.000000000,387.877319336,407.132263184,0.000000000,791.005493164,388.437591553,0.000000000,806.088867188,526.539794922,0.000000000,380.232360840,547.563720703,0.000000000,3.000000000,0.000000000,1.000000000,234042278.000000000,1752906119.000000000,3.000000000
1752906119.272840,0.713856757,2.429598331,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,245252619.000000000,1752906119.000000000,387.886169434,407.138549805,0.000000000,791.906982422,388.390197754,0.000000000,806.086914063,526.537475586,0.000000000,380.228118896,547.587402344,0.000000000,3.000000000,0.000000000,1.000000000,245252619.000000000,1752906119.000000000,3.000000000
1752906119.284405,0.714845419,2.293573380,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,256436240.000000000,1752906119.000000000,387.331878662,406.941009521,0.000000000,791.438049316,388.414886475,0.000000000,805.137817383,526.859863281,0.000000000,380.239715576,547.575439453,0.000000000,3.000000000,0.000000000,1.000000000,256436240.000000000,1752906119.000000000,3.000000000
1752906119.294035,0.714091599,2.216360807,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,267715072.000000000,1752906119.000000000,387.887786865,407.175048828,0.000000000,791.427368164,388.444213867,0.000000000,805.153808594,526.914672852,0.000000000,380.249847412,547.557617188,0.000000000,3.000000000,0.000000000,1.000000000,267715072.000000000,1752906119.000000000,3.000000000
1752906119.307391,0.717350423,2.252153635,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,278697637.000000000,1752906119.000000000,387.342498779,406.928588867,0.000000000,791.445312500,388.412841797,0.000000000,805.133911133,526.916931152,0.000000000,380.229064941,547.555908203,0.000000000,3.000000000,0.000000000,1.000000000,278697637.000000000,1752906119.000000000,3.000000000
1752906119.322342,0.714091599,2.256080627,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,300695596.000000000,1752906119.000000000,387.349670410,406.993774414,0.000000000,791.448364258,388.505615234,0.000000000,806.239257813,525.733642578,0.000000000,380.252105713,547.467163086,0.000000000,3.000000000,0.000000000,1.000000000,300695596.000000000,1752906119.000000000,3.000000000
1752906119.339997,0.714823008,2.204014301,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,311830284.000000000,1752906119.000000000,387.314361572,406.954132080,0.000000000,791.016235352,388.505859375,0.000000000,806.056762695,526.471008301,0.000000000,380.239715576,547.511230469,0.000000000,3.000000000,0.000000000,1.000000000,311830284.000000000,1752906119.000000000,3.000000000
1752906119.350360,0.715177715,2.152199030,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,323125205.000000000,1752906119.000000000,387.337799072,406.973419189,0.000000000,792.953857422,387.327331543,0.000000000,803.868164063,526.281005859,0.000000000,380.229492188,547.555603027,0.000000000,3.000000000,0.000000000,1.000000000,323125205.000000000,1752906119.000000000,3.000000000
1752906119.361185,0.715067565,2.159358263,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,334045902.000000000,1752906119.000000000,387.310424805,406.940063477,0.000000000,791.436645508,388.396545410,0.000000000,805.167480469,526.929321289,0.000000000,380.239776611,547.596984863,0.000000000,3.000000000,0.000000000,1.000000000,334045902.000000000,1752906119.000000000,3.000000000
1752906119.375813,0.716136754,2.142362833,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,345158354.000000000,1752906119.000000000,387.333892822,406.952697754,0.000000000,791.003723145,388.492431641,0.000000000,806.056762695,526.491516113,0.000000000,380.229370117,547.563354492,0.000000000,3.000000000,0.000000000,1.000000000,345158354.000000000,1752906119.000000000,3.000000000
1752906119.400773,0.714845419,2.174152613,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,378541894.000000000,1752906119.000000000,387.898681641,407.152282715,0.000000000,791.895874023,388.406799316,0.000000000,803.845092773,526.253906250,0.000000000,380.588256836,547.372009277,0.000000000,3.000000000,0.000000000,1.000000000,378541894.000000000,1752906119.000000000,3.000000000
1752906119.419058,0.716157377,2.128000498,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,389574454.000000000,1752906119.000000000,387.308319092,406.966613770,0.000000000,791.447265625,388.427429199,0.000000000,803.889709473,526.292663574,0.000000000,380.242919922,547.604736328,0.000000000,3.000000000,0.000000000,1.000000000,389574454.000000000,1752906119.000000000,3.000000000
1752906119.427077,0.716136754,2.172659874,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,400720872.000000000,1752906119.000000000,387.885864258,407.120605469,0.000000000,792.969604492,387.233093262,0.000000000,806.132202148,526.592773438,0.000000000,380.220886230,547.605285645,0.000000000,3.000000000,0.000000000,1.000000000,400720872.000000000,1752906119.000000000,3.000000000
1752906119.442589,0.714845419,2.328359842,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,411852381.000000000,1752906119.000000000,387.316955566,406.959289551,0.000000000,791.456665039,388.427917480,0.000000000,806.048706055,526.497741699,0.000000000,380.229400635,547.531677246,0.000000000,3.000000000,0.000000000,1.000000000,411852381.000000000,1752906119.000000000,3.000000000
1752906119.482331,0.714845419,2.341522217,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,456407346.000000000,1752906119.000000000,387.336029053,406.986053467,0.000000000,791.015136719,388.471252441,0.000000000,805.140502930,526.883361816,0.000000000,380.227172852,547.521728516,0.000000000,3.000000000,0.000000000,1.000000000,456407346.000000000,1752906119.000000000,3.000000000
1752906119.502491,0.714460969,2.145523787,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,467573910.000000000,1752906119.000000000,387.869110107,407.154602051,0.000000000,792.972167969,387.333709717,0.000000000,806.054321289,526.464782715,0.000000000,380.231933594,547.533935547,0.000000000,3.000000000,0.000000000,1.000000000,467573910.000000000,1752906119.000000000,3.000000000
1752906119.508496,0.717350423,2.229210854,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,479090850.000000000,1752906119.000000000,387.321289063,406.978149414,0.000000000,792.948486328,387.332824707,0.000000000,805.138732910,526.828308105,0.000000000,380.247680664,547.506958008,0.000000000,3.000000000,0.000000000,1.000000000,479090850.000000000,1752906119.000000000,3.000000000
