__time,/debug/enable_control,/debug/fire,/debug/pitch,/debug/pitch_gimbal,/debug/target_pitch,/debug/target_yaw,/debug/yaw,/debug/yaw_gimbal
1764763377.403544,1.000000000,1.000000000,-0.044755563,-0.037920605,-0.044755563,-0.195505336,-0.195505336,-0.196572185
1764763377.414642,1.000000000,1.000000000,-0.044761058,-0.037958331,-0.044761058,-0.195459798,-0.195459798,-0.195807457
1764763377.425866,1.000000000,1.000000000,-0.044362921,-0.037953604,-0.044362921,-0.196776524,-0.196776524,-0.195167542
1764763377.436966,1.000000000,1.000000000,-0.044348396,-0.037873276,-0.044348396,-0.196801454,-0.196801454,-0.195010781
1764763377.447966,1.000000000,1.000000000,-0.044326294,-0.037839338,-0.044326294,-0.198288277,-0.198288277,-0.195201993
1764763377.458862,1.000000000,1.000000000,-0.044311423,-0.037911437,-0.044311423,-0.198389128,-0.198389128,-0.195574164
1764763377.469829,1.000000000,1.000000000,-0.044222027,-0.037996665,-0.044222027,-0.198970273,-0.198970273,-0.195934653
1764763377.480828,1.000000000,1.000000000,-0.044203285,-0.037933975,-0.044203285,-0.199102223,-0.199102223,-0.196344376
1764763377.491383,1.000000000,1.000000000,-0.044184811,-0.037924368,-0.044184811,-0.199232519,-0.199232519,-0.196786761
1764763377.502488,1.000000000,1.000000000,-0.043939970,-0.037959591,-0.043939970,-0.199817166,-0.199817166,-0.197139502
1764763377.513525,1.000000000,1.000000000,-0.043910973,-0.038024709,-0.043910973,-0.199974164,-0.199974164,-0.197488189
